cohort	pair_population	benchmark	pregrouper	scope	requested_scope	resolved_scope	contrast	requested_contrast	resolved_source_contrast	resolved_target_contrast	readout_contrast	availability_status	unavailable_reason	api_infinity_policy	aggregation	model_s	model_t	metric	statistic	n_observations	expected_observations	observation_coverage	n_prompts	expected_prompts	prompt_coverage	f_point	f_lo	f_hi
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	llama3.3-70b-instruct	F_attn_mean_to_attr	pearson_r	2725	5228	0.5212318286151492	701	1200	0.5841666666666666	-0.4321232552725603	-0.47121483082285964	-0.39289919100847537
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	llama3.3-70b-instruct	F_attn_mean_to_attr	pearson_r2	2725	5228	0.5212318286151492	701	1200	0.5841666666666666	0.1867305077473543	0.15436977603274293	0.22204342231921434
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_attn_mean_to_attr	spearman	1145	5228	0.21901300688599848	380	1200	0.31666666666666665	-0.019916985592027207	-0.0819394555722007	0.038897937644640716
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_attn_mean_to_attr	pearson_r	1145	5228	0.21901300688599848	380	1200	0.31666666666666665	-0.046851290948333395	-0.13877510024505577	0.040313217536451874
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_attn_mean_to_attr	pearson_r2	1145	5228	0.21901300688599848	380	1200	0.31666666666666665	0.0021950434635253867	5.835753418462647e-06	0.019258530150128576
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_attn_mean_to_attr	spearman	2222	5228	0.4250191277735272	619	1200	0.5158333333333334	0.032190462373796414	-0.019495966535765893	0.07885798708010804
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_attn_mean_to_attr	pearson_r	2222	5228	0.4250191277735272	619	1200	0.5158333333333334	0.050484051585647664	-0.00028272623262899735	0.0959226892010577
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_attn_mean_to_attr	pearson_r2	2222	5228	0.4250191277735272	619	1200	0.5158333333333334	0.0025486394645023343	3.436234233023837e-05	0.009201226627070645
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_attn_mean_to_attr	spearman	1559	5228	0.2982019892884468	432	1200	0.36	0.028100918706482955	-0.029087914949529295	0.0796321969740782
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_attn_mean_to_attr	pearson_r	1559	5228	0.2982019892884468	432	1200	0.36	-0.028451177248284217	-0.08643474064999511	0.02309211868960503
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_attn_mean_to_attr	pearson_r2	1559	5228	0.2982019892884468	432	1200	0.36	0.0008094694868132855	6.022005480453915e-06	0.007471164658902999
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_attn_mean_to_attr	spearman	1517	5228	0.29016832440703905	496	1200	0.41333333333333333	-0.11578127050349374	-0.1715864612470849	-0.058460883340356554
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_attn_mean_to_attr	pearson_r	1517	5228	0.29016832440703905	496	1200	0.41333333333333333	-0.21453250353220973	-0.29050564660091804	-0.1399240264367469
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_attn_mean_to_attr	pearson_r2	1517	5228	0.29016832440703905	496	1200	0.41333333333333333	0.04602419507179758	0.019578743072477665	0.08439358424355577
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attn_max_to_attr	spearman	5228	5228	1.0	1200	1200	1.0	0.015473342481635835	-0.01553644823594622	0.046966974939988484
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attn_max_to_attr	pearson_r	5228	5228	1.0	1200	1200	1.0	0.10764430431390987	0.08069551692359446	0.1358307221690429
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attn_max_to_attr	pearson_r2	5228	5228	1.0	1200	1200	1.0	0.011587296251225634	0.006511769621559233	0.0184499949315412
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attn_max_to_attr	spearman	5228	5228	1.0	1200	1200	1.0	-0.0908975266894117	-0.11975613446891109	-0.061567776869613684
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attn_max_to_attr	pearson_r	5228	5228	1.0	1200	1200	1.0	-0.17093994217159245	-0.19834580662119186	-0.14215156876299498
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attn_max_to_attr	pearson_r2	5228	5228	1.0	1200	1200	1.0	0.02922046382962737	0.020207071815440028	0.03934106044057027
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attn_max_to_attr	spearman	5228	5228	1.0	1200	1200	1.0	-0.16922231745995714	-0.19783160554026286	-0.14086502878351478
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attn_max_to_attr	pearson_r	5228	5228	1.0	1200	1200	1.0	-0.1521308542260792	-0.18230300508611944	-0.12406533230957462
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attn_max_to_attr	pearson_r2	5228	5228	1.0	1200	1200	1.0	0.023143796807556558	0.015392207220686767	0.0332343870871106
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attn_max_to_attr	spearman	5228	5228	1.0	1200	1200	1.0	-0.08784977704919278	-0.11865460684093597	-0.05802194737151988
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attn_max_to_attr	pearson_r	5228	5228	1.0	1200	1200	1.0	-0.08367190318663537	-0.11687717552364366	-0.05079370902604813
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attn_max_to_attr	pearson_r2	5228	5228	1.0	1200	1200	1.0	0.007000987382873682	0.00258000090898631	0.013660276253938097
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	F_attn_max_to_attr	spearman	4441	5228	0.8494644223412395	1049	1200	0.8741666666666666	-0.11081133563016472	-0.14047141335997365	-0.08155330583171487
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	F_attn_max_to_attr	pearson_r	4441	5228	0.8494644223412395	1049	1200	0.8741666666666666	-0.13775473183005074	-0.16936701899735848	-0.10766150062944402
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	F_attn_max_to_attr	pearson_r2	4441	5228	0.8494644223412395	1049	1200	0.8741666666666666	0.018976366141569195	0.011591001637536078	0.028685210424285307
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	F_attn_max_to_attr	spearman	2725	5228	0.5212318286151492	701	1200	0.5841666666666666	-0.21060610169854008	-0.2460199655510359	-0.1742744697185736
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	F_attn_max_to_attr	pearson_r	2725	5228	0.5212318286151492	701	1200	0.5841666666666666	-0.23218573313718785	-0.2690600072646999	-0.19459301884742894
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	F_attn_max_to_attr	pearson_r2	2725	5228	0.5212318286151492	701	1200	0.5841666666666666	0.05391021467245341	0.037866443971845555	0.07239328751967393
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	F_attn_max_to_attr	spearman	1145	5228	0.21901300688599848	380	1200	0.31666666666666665	-0.030582418955332237	-0.08414420883227232	0.027228305997057084
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	F_attn_max_to_attr	pearson_r	1145	5228	0.21901300688599848	380	1200	0.31666666666666665	-0.057635862764052755	-0.11239611135568228	-0.0012802907838784675
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	F_attn_max_to_attr	pearson_r2	1145	5228	0.21901300688599848	380	1200	0.31666666666666665	0.003321892676556723	4.176896920795897e-05	0.01263288872570146
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	gpt-4o	F_attn_max_to_attr	spearman	2222	5228	0.4250191277735272	619	1200	0.5158333333333334	0.042739678070953406	-0.005305409192379818	0.08622266734693611
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	gpt-4o	F_attn_max_to_attr	pearson_r	2222	5228	0.4250191277735272	619	1200	0.5158333333333334	0.053602328896464074	0.0026202529630789057	0.10017755232972352
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	gpt-4o	F_attn_max_to_attr	pearson_r2	2222	5228	0.4250191277735272	619	1200	0.5158333333333334	0.0028732096631247073	5.7317661349019555e-05	0.010035561866659493
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	gpt-4-1	F_attn_max_to_attr	spearman	1559	5228	0.2982019892884468	432	1200	0.36	0.028516210268436596	-0.02857464049003307	0.08364327183195729
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	gpt-4-1	F_attn_max_to_attr	pearson_r	1559	5228	0.2982019892884468	432	1200	0.36	0.02879417376241756	-0.031159092167579075	0.08916778175415468
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	gpt-4-1	F_attn_max_to_attr	pearson_r2	1559	5228	0.2982019892884468	432	1200	0.36	0.0008291044426602958	3.733535367713152e-06	0.007950893304000464
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	F_attn_max_to_attr	spearman	1517	5228	0.29016832440703905	496	1200	0.41333333333333333	-0.036529754284635424	-0.08871645206642743	0.013733638983415765
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	F_attn_max_to_attr	pearson_r	1517	5228	0.29016832440703905	496	1200	0.41333333333333333	-0.06640699122091792	-0.12197021567647981	-0.013825705505775897
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	F_attn_max_to_attr	pearson_r2	1517	5228	0.29016832440703905	496	1200	0.41333333333333333	0.00440988848301507	0.00023651300714360002	0.014876738595862263
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	qwen2.5-0.5b-instruct	F_attn_max_to_attr	spearman	5228	5228	1.0	1200	1200	1.0	-0.22026270538246392	-0.25024886340377533	-0.1912152400402077
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	qwen2.5-0.5b-instruct	F_attn_max_to_attr	pearson_r	5228	5228	1.0	1200	1200	1.0	-0.35638439535861866	-0.3852193968472837	-0.3278254189598526
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	qwen2.5-0.5b-instruct	F_attn_max_to_attr	pearson_r2	5228	5228	1.0	1200	1200	1.0	0.1270098372551282	0.10746950729020394	0.14839398372109017
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attn_max_to_attr	spearman	5228	5228	1.0	1200	1200	1.0	-0.14371711009699994	-0.1777122419457887	-0.11351186531182976
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attn_max_to_attr	pearson_r	5228	5228	1.0	1200	1200	1.0	-0.28659750748015395	-0.3162779279839618	-0.25881498087709964
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attn_max_to_attr	pearson_r2	5228	5228	1.0	1200	1200	1.0	0.0821381312938369	0.06698520574158794	0.10003172774086413
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attn_max_to_attr	spearman	5228	5228	1.0	1200	1200	1.0	-0.24015513972645758	-0.2744346491224821	-0.20986164350988307
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attn_max_to_attr	pearson_r	5228	5228	1.0	1200	1200	1.0	-0.35670946826499306	-0.38846947495095724	-0.32744513049069285
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attn_max_to_attr	pearson_r2	5228	5228	1.0	1200	1200	1.0	0.12724164474989408	0.10722031622299343	0.15090853329131082
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_attn_max_to_attr	spearman	5228	5228	1.0	1200	1200	1.0	-0.13032852756662913	-0.16756535599077252	-0.0977091205027672
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_attn_max_to_attr	pearson_r	5228	5228	1.0	1200	1200	1.0	-0.19157812689183992	-0.22618354332975726	-0.16090116828319154
paper	open_open	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_attn_max_to_attr	pearson_r2	5228	5228	1.0	1200	1200	1.0	0.03670217870338592	0.025889185962369242	0.05115900810621386
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama3.1-70b-instruct	F_attn_max_to_attr	spearman	4441	5228	0.8494644223412395	1049	1200	0.8741666666666666	-0.15908627596395422	-0.1946962111686477	-0.12243629030804225
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama3.1-70b-instruct	F_attn_max_to_attr	pearson_r	4441	5228	0.8494644223412395	1049	1200	0.8741666666666666	-0.26268589520907	-0.29933244648540314	-0.22632180722409695
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama3.1-70b-instruct	F_attn_max_to_attr	pearson_r2	4441	5228	0.8494644223412395	1049	1200	0.8741666666666666	0.06900387954179049	0.05122156155882327	0.08959991779814783
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama3.3-70b-instruct	F_attn_max_to_attr	spearman	2725	5228	0.5212318286151492	701	1200	0.5841666666666666	-0.3134922169114907	-0.35395581202024384	-0.2713109950713051
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama3.3-70b-instruct	F_attn_max_to_attr	pearson_r	2725	5228	0.5212318286151492	701	1200	0.5841666666666666	-0.43832570135422383	-0.47864019872460706	-0.39374243720232954
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama3.3-70b-instruct	F_attn_max_to_attr	pearson_r2	2725	5228	0.5212318286151492	701	1200	0.5841666666666666	0.19212942046767223	0.15503316095314118	0.22909644584218164
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	F_attn_max_to_attr	spearman	1145	5228	0.21901300688599848	380	1200	0.31666666666666665	-0.011873566048869725	-0.0744495803818104	0.046029340778914296
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	F_attn_max_to_attr	pearson_r	1145	5228	0.21901300688599848	380	1200	0.31666666666666665	-0.0500741068521167	-0.14421330332703547	0.03683131043581033
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	F_attn_max_to_attr	pearson_r2	1145	5228	0.21901300688599848	380	1200	0.31666666666666665	0.0025074161770372	6.337066470621751e-06	0.02079747687085706
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	gpt-4o	F_attn_max_to_attr	spearman	2222	5228	0.4250191277735272	619	1200	0.5158333333333334	0.022620219018712393	-0.027240757278550996	0.07300160747728993
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	gpt-4o	F_attn_max_to_attr	pearson_r	2222	5228	0.4250191277735272	619	1200	0.5158333333333334	0.032027472321451055	-0.019320937845399698	0.08339493822792463
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	gpt-4o	F_attn_max_to_attr	pearson_r2	2222	5228	0.4250191277735272	619	1200	0.5158333333333334	0.0010257589833013133	4.110971816744257e-06	0.006954716355027565
paper	open_hosted	anli_r3	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	not_applicable	entailment_minus_contradiction	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	gpt-4-1	F_attn_max_to_attr	spearman	1559	5228	0.2982019892884468	432	1200	0.36	0.022298918300747216	-0.03253679788284558	0.07580470276709662
