benchmark	model_s	model_t	metric	statistic	n_observations	expected_observations	observation_coverage	n_prompts	expected_prompts	prompt_coverage	f_point	f_lo	f_hi	cohort	pair_population	pregrouper	scope	requested_scope	resolved_scope	contrast	requested_contrast	resolved_source_contrast	resolved_target_contrast	readout_contrast	availability_status	unavailable_reason	aggregation	source_num_blocks	target_num_blocks	relative_depth_index	relative_depth	relative_depth_grid_size	depth_alignment	embedding_slot_included
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.0041071626433552486	2.7115533621068943e-05	0.01541689666787863	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	36	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	0.17462934662934662	0.1110562215154721	0.23331449529937584	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	32	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	0.17996023456528432	0.12066944811517961	0.23705055702404856	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	32	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.03238568602479215	0.014561116357938813	0.05619296918062718	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	32	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	0.028762924762924764	-0.03284126164563727	0.09231293385373436	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	28	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	0.05240838904778556	-0.013164427664176062	0.11499908607238166	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	28	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.0027466392425840496	1.911792000879505e-05	0.013224789805557727	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	28	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	0.24352911952911954	0.18190124013302492	0.3034793521259931	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	0.24699792808325857	0.19010772164762518	0.3057713507213244	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.06100797647742257	0.03614096365946268	0.09349615602519923	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	0.19755695355695355	0.14028278074782732	0.25649278318407476	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	32	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	0.1803719593149766	0.11991258235169049	0.24203697674194555	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	32	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.032534043707123574	0.014379028151998374	0.058581898326972054	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	32	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	-0.1535212535212535	-0.21708921017184488	-0.08854873053062191	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	28	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	-0.153394145611144	-0.2180305594247997	-0.08743065581241848	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	28	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.02352976390777285	0.007644140395723782	0.04753732609713393	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	28	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	-0.003546939546939547	-0.06892375612197062	0.05324185000222896	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	-0.012644336521516456	-0.07953713628252497	0.04884398499160256	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.00015987924606935487	1.2496629803524123e-06	0.006362806246079631	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	-0.15754728154728154	-0.2187366549127322	-0.09622259475679286	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	28	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	-0.13723434986176025	-0.19523250610209558	-0.07706007830048071	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	28	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.018833266781980017	0.00593825872679481	0.038115889814604356	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	28	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	0.3988645828645829	0.346333533795469	0.4511843280600606	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	0.3989437972367823	0.3483893309693553	0.4499270966411743	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.15915615335370287	0.12137517633561246	0.20243440642794305	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	-0.1059039699039699	-0.16263063499650063	-0.043592612301059576	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	28	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	-0.08530072581770792	-0.14711908208926194	-0.017939899253597447	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	28	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.007276213825027783	0.0003886093538877554	0.021644032207266194	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	28	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attr	spearman	4163	4163	1.0	1000	1000	1.0	0.41234706937522986	0.389711363876211	0.4351793952374135	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	36	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attr	pearson_r	4163	4163	1.0	1000	1000	1.0	0.5611012600647455	0.5393956965843172	0.5831479496706642	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	36	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attr	pearson_r2	4163	4163	1.0	1000	1000	1.0	0.3148346240462451	0.29094772539017083	0.34006153223661234	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	36	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attr	spearman	4163	4163	1.0	1000	1000	1.0	0.28094879229209235	0.2495584875565785	0.3143486077863922	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	32	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attr	pearson_r	4163	4163	1.0	1000	1000	1.0	0.28114742020387357	0.25155753285186094	0.31640913940204163	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	32	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attr	pearson_r2	4163	4163	1.0	1000	1000	1.0	0.07904387188729345	0.0632812067773749	0.10011474353209918	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	32	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attr	spearman	4163	4163	1.0	1000	1000	1.0	0.1454706064485647	0.11310962896378399	0.17839784537868836	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	28	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attr	pearson_r	4163	4163	1.0	1000	1000	1.0	0.13421443262971405	0.10163885314667372	0.16885994077617053	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	28	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attr	pearson_r2	4163	4163	1.0	1000	1000	1.0	0.018013513926116054	0.01033045648302486	0.028513681560764104	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	28	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attr	spearman	4163	4163	1.0	1000	1000	1.0	0.3478187673620605	0.31478350066759514	0.3776053558594651	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attr	pearson_r	4163	4163	1.0	1000	1000	1.0	0.34365507356464803	0.310437968629231	0.37465522880980107	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attr	pearson_r2	4163	4163	1.0	1000	1000	1.0	0.11809880958672365	0.09637174096461376	0.14036655206313506	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attr	spearman	4163	4163	1.0	1000	1000	1.0	0.09047999367657057	0.061261019640744076	0.12068631836412319	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	32	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attr	pearson_r	4163	4163	1.0	1000	1000	1.0	0.16304291226406672	0.13183171701625368	0.19419764539995518	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	32	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attr	pearson_r2	4163	4163	1.0	1000	1000	1.0	0.02658299123954816	0.01737960357956711	0.0377127270103142	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	32	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attr	spearman	4163	4163	1.0	1000	1000	1.0	0.11209640991809983	0.0802436845659536	0.14316626541087152	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	28	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attr	pearson_r	4163	4163	1.0	1000	1000	1.0	0.12731792150619617	0.0926819967583238	0.1609833333021071	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	28	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attr	pearson_r2	4163	4163	1.0	1000	1000	1.0	0.016209853136657928	0.008589953554590331	0.025915636468543658	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	28	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_attr	spearman	4163	4163	1.0	1000	1000	1.0	0.15514186686183076	0.12874880727292176	0.1825631134241036	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_attr	pearson_r	4163	4163	1.0	1000	1000	1.0	0.19817398386700075	0.1690184796709089	0.22663083396395695	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_attr	pearson_r2	4163	4163	1.0	1000	1000	1.0	0.039272927881718274	0.028567247200598507	0.05136153605771263	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_attr	spearman	4163	4163	1.0	1000	1000	1.0	0.03564000472423454	-0.0004838699219120212	0.07117601638534468	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	28	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_attr	pearson_r	4163	4163	1.0	1000	1000	1.0	0.02638676747888867	-0.01568219749000454	0.0671522557741313	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	28	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_attr	pearson_r2	4163	4163	1.0	1000	1000	1.0	0.0006962614979849367	1.759336228709211e-06	0.004509429464808489	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	28	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_attr	spearman	4163	4163	1.0	1000	1000	1.0	0.3274161348728111	0.29228784934928936	0.35980094601678914	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_attr	pearson_r	4163	4163	1.0	1000	1000	1.0	0.3755098509253266	0.34047060626066217	0.4082549377112442	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_attr	pearson_r2	4163	4163	1.0	1000	1000	1.0	0.14100764814196104	0.11592023526606327	0.16667210741476982	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_attr	spearman	4163	4163	1.0	1000	1000	1.0	0.07205412837702113	0.03479982967247064	0.10958460391304618	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	28	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_attr	pearson_r	4163	4163	1.0	1000	1000	1.0	0.08699330881242509	0.04360114870133721	0.1330195869086397	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	28	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_attr	pearson_r2	4163	4163	1.0	1000	1000	1.0	0.007567835778133957	0.0019010623652435707	0.01769421545999791	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	28	48	12	0.6000000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	0.22346887946887947	0.16470926738556774	0.28162494719422065	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	36	13	0.65	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	0.22940256061123204	0.17069718700125025	0.2839823208532365	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	36	13	0.65	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.052625534814989994	0.029137539795907202	0.08064595910014931	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	36	13	0.65	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	0.26104865704865704	0.20017472633437558	0.318256910081087	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	32	13	0.65	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	0.2612753420071551	0.20299740407333908	0.3146723993060825	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	32	13	0.65	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.06826480434095586	0.04120818674517745	0.09901872962617213	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	32	13	0.65	21	linear_interpolation_block_outputs_only	False
